MIP,839,442210,20.45
LP,305,37,22.49114061
MIP,305,2347062,19.78
LP,748,45,23.21907101
MIP,748,861868,22.95
LP,838,43,22.0416512
MIP,838,446264,21.05
LP,299,37,20.84266499
MIP,299,2352802,19.78
LP,840,42,17.40178883
MIP,840,449556,21.05
LP,858,39,20.56326236
MIP,858,387694,19.61
LP,860,45,23.18900702
MIP,860,396279,19.61
LP,743,41,19.59787235
MIP,743,879470,19.24
LP,343,177,23.1882796
MIP,343,2273816,22.67
LP,446,418,25.32699268
MIP,446,2149179,<BREAK>
LP,835,52,23.70769334
MIP,835,502324,22.59
LP,807,43,23.01654627
MIP,807,623779,22.06
LP,879,55,20.92403947
MIP,879,323301,20.16
LP,785,46,18.43086837
MIP,785,764594,17.59
LP,755,48,25.17801316
MIP,755,887897,23.88
LP,301,54,18.285264
MIP,301,2440915,17.33
LP,880,137,17.0857676
MIP,880,354560,16.14
LP,881,44,19.72942878
MIP,881,360904,18.31
LP,334,83,19.72942878
MIP,334,2351627,19.8
LP,329,44,20.55475508
MIP,329,2353107,19.8
LP,914,60,18.73833818
MIP,914,198979,18.3
LP,512,187,16.13880936
MIP,512,1952886,15.75
LP,945,46,23.63928334
MIP,945,95060,18.82
LP,948,80,19.5685155
MIP,948,96928,18.82
LP,946,52,26.81146072
MIP,946,104239,18.82
LP,828,46,26.09711317
MIP,828,641935,25.82
LP,947,47,20.61993014
MIP,947,104839,18.82
LP,910,40,20.24554425
MIP,910,291262,18.77
LP,203,57,25.31296843
MIP,203,2504843,24.81
LP,825,38,18.75321386
MIP,825,667686,18.17
LP,485,54,22.57571149
MIP,485,2047895,<BREAK>
LP,956,52,23.67739596
MIP,956,3429,21.36
LP,476,86,18.74735985
MIP,476,2122940,18.48
LP,721,63,21.19160454
MIP,721,1169110,23.07
LP,324,82,21.19160454
MIP,324,2535915,19.72
LP,317,63,20.2121004
MIP,317,2545910,19.72
LP,829,44,24.57878329
MIP,829,700344,24.01
LP,909,48,19.78022927
MIP,909,371030,18.49
LP,697,67,22.68541236
MIP,697,1277595,21.71
LP,944,49,20.68614009
MIP,944,206927,19.82
LP,901,59,22.4352931
MIP,901,452333,18.57
LP,852,53,20.44537658
MIP,852,637389,19.4
LP,688,37,25.22988147
MIP,688,1363793,16
LP,896,67,23.46800899
MIP,896,478952,22.52
LP,883,46,20.64662554
MIP,883,540800,20.06
LP,268,42,21.13370206
MIP,268,2526838,20.08
LP,884,40,22.41073343
MIP,884,543212,21.46
LP,895,45,20.58548121
MIP,895,497206,18.57
LP,853,120,21.81122521
MIP,853,676021,21.65
LP,387,54,18.52828582
MIP,387,2559171,23.22
LP,891,50,21.40164296
MIP,891,573646,20.89
LP,374,43,23.74295485
MIP,374,2561192,23.22
LP,562,43,19.19515485
MIP,562,1859223,18.12
LP,783,98,17.8709416
MIP,783,1002067,17.2
LP,368,38,19.92323776
MIP,368,2569710,23.22
LP,848,40,23.04744701
MIP,848,766401,22.71
LP,488,58,18.86734239
MIP,488,2208901,17.73
LP,976,61,23.08304211
LP,533,38,26.0169193
MIP,976,110741,21.44
MIP,533,2094109,25.22
LP,960,68,24.48984009
MIP,960,171331,22.57
LP,885,40,22.92204648
MIP,885,617817,22.64
LP,376,43,24.62995848
MIP,376,2605735,23.96
LP,923,38,19.98942735
MIP,923,446423,19.45
LP,917,45,22.81692443
MIP,917,447052,18.4
LP,774,44,20.85917358
MIP,774,1013630,19.6
LP,919,45,19.47460541
MIP,919,454753,18.4
LP,543,42,24.70891762
MIP,543,2121991,23.96
LP,821,35,18.0547855
MIP,821,850275,15.68
LP,342,51,25.1346522
MIP,342,2640986,24.31
LP,876,48,25.32425165
MIP,876,709827,19.86
LP,196,63,25.34339304
MIP,196,2748820,24.4
LP,786,48,21.24598663
MIP,786,1085587,19.97
LP,291,60,25.54481425
MIP,291,2752069,24.82
LP,449,50,24.78054255
MIP,449,2532037,22.91
LP,516,59,21.89797534
MIP,516,2240249,21.56
LP,921,497,19.12409498
MIP,921,498485,18.26
LP,916,47,29.30878701
MIP,916,500834,28.54
LP,906,258,23.74616378
MIP,906,563431,22.17
LP,854,56,25.81531125
MIP,854,810158,25.43
LP,990,52,20.18816371
MIP,990,86379,18.19
LP,847,93,24.55755902
MIP,847,873134,23.99
LP,908,62,21.85807032
MIP,908,584119,21.41
LP,989,49,21.74155306
MIP,989,107917,20.8
LP,814,42,21.04425152
MIP,814,1015637,20.01
LP,810,39,17.34549505
MIP,810,1017374,15.82
LP,995,46,23.14741605
MIP,995,89586,21.49
LP,296,43,22.50171574
MIP,296,2821594,22.21
LP,963,49,17.4363171
MIP,963,320991,16.89
LP,899,49,23.3438216
MIP,899,681116,22.8
LP,903,57,22.55400135
MIP,903,688672,22.14
LP,915,38,22.9854899
MIP,915,576325,21.89
LP,490,47,27.27413463
MIP,490,2383079,26.69
LP,244,48,21.77266244
MIP,244,2757826,23.12
LP,241,76,24.03666873
MIP,241,2761549,23.12
LP,931,56,27.79907579
MIP,931,523099,26.9
LP,898,49,25.17213937
MIP,898,709990,23.8
LP,246,46,26.88889911
MIP,246,2767462,23.12
LP,287,37,17.26171514
MIP,287,2869451,22.21
LP,999,55,20.83930079
MIP,999,160557,20.19
LP,613,45,29.32279518
MIP,613,1943258,28.33
LP,313,41,22.84502704
MIP,313,2894864,22.05
LP,905,77,21.23344878
MIP,905,686310,20.66
LP,882,48,22.17528428
MIP,882,805996,21.31
LP,927,57,21.00846867
MIP,927,568025,20.26
LP,440,43,20.63152474
MIP,440,2768746,20.18
LP,300,71,24.03686831
MIP,300,2909264,23.68
LP,216,58,23.24238536
MIP,216,2822638,22.57
LP,193,170,23.4218243
MIP,193,2938888,22.51
LP,200,62,22.77790746
MIP,200,2939992,22.51
LP,911,47,21.46594026
MIP,911,723541,20.65
LP,455,42,21.10323117
MIP,455,2672001,20.44
LP,951,50,22.27024491
MIP,951,492548,21.24
LP,379,43,22.90202164
MIP,379,2841752,22.28
LP,977,46,16.91418108
MIP,977,321356,16.13
LP,980,178,21.20637115
MIP,980,321408,20.36
LP,191,43,21.99411236
MIP,191,2964237,21.51
LP,981,55,25.98122017
MIP,981,325010,20.36
LP,929,53,20.50814875
MIP,929,629310,19.61
LP,949,65,19.49422319
MIP,949,511146,22.14
LP,298,45,21.28609204
MIP,298,2959739,20.46
LP,950,105,22.2233341
MIP,950,537958,22.14
LP,382,71,21.98444763
MIP,382,2884476,22.28
LP,752,42,21.24466453
MIP,752,1504678,20.1
LP,383,44,20.76538202
MIP,383,2889508,21.26
LP,79,56,21.30130049
MIP,79,2994011,23.61
LP,226,46,23.6425178
MIP,226,2894573,22.61
LP,844,44,23.05864842
MIP,844,1108255,21.74
LP,959,42,20.10827928
MIP,959,517466,18.96
LP,924,45,20.82648874
MIP,924,763563,19.4
LP,970,68,21.21074944
MIP,970,479561,19.82
LP,390,41,22.04544554
MIP,390,2936964,21.26
LP,971,51,21.17015094
MIP,971,481471,20.51
LP,982,47,19.18716735
MIP,982,410797,18.45
LP,459,52,21.31946433
MIP,459,2723225,20.32
LP,975,99,18.79826855
MIP,975,522681,18.15
LP,902,79,24.193307
MIP,902,937881,22.98
LP,856,50,23.43031019
MIP,856,1133278,22.32
LP,261,39,19.00952986
MIP,261,3001735,21.32
LP,996,55,21.90189944
MIP,996,392942,20.79
LP,496,43,23.61011567
MIP,496,2657108,22.48
LP,494,51,25.78748838
MIP,494,2662711,24.56
LP,71,67,22.98642047
MIP,71,3129674,23.68
LP,937,87,18.24250465
MIP,937,752163,17.46
LP,900,41,19.62733254
MIP,900,1001931,25.05
LP,561,42,20.84412492
MIP,561,2344964,20.62
LP,988,44,19.11864896
MIP,988,463334,17.87
LP,986,54,25.11721735
MIP,986,463993,17.87
LP,897,58,25.56539546
MIP,897,1010107,25.05
LP,166,60,24.96308029
MIP,166,3172394,24.11
LP,498,47,24.79922415
MIP,498,2700132,24.13
LP,218,45,23.75485833
MIP,218,3076208,20.69
LP,20,82,24.11912131
MIP,20,3212231,<BREAK>
LP,918,41,24.84884502
MIP,918,953500,23.57
LP,154,1978,27.80450129
MIP,154,3231725,<BREAK>
LP,369,49,21.24010085
MIP,369,3123697,20.69
LP,957,72,25.39530605
MIP,957,727227,24.59
LP,372,66,21.99713
MIP,372,3137876,22.95
LP,221,59,23.59656125
MIP,221,3139285,22.95
LP,690,45,24.79458716
MIP,690,1939240,23.71
LP,930,70,19.94837277
MIP,930,921321,19.03
LP,967,43,23.51960581
MIP,967,700419,22.7
LP,156,214,22.25854431
MIP,156,3266880,<BREAK>
LP,864,43,19.16736931
MIP,864,1228422,24.72
LP,714,40,20.5006957
MIP,714,1913130,19.51
LP,722,43,24.76130854
MIP,722,1919216,18.12
LP,816,44,20.92173576
MIP,816,1524555,21.84
LP,966,49,21.41275792
MIP,966,770309,20.29
LP,973,45,23.04281484
MIP,973,770769,22.41
LP,813,40,22.628402
MIP,813,1544274,21.84
LP,632,38,20.28718749
MIP,632,2236209,19.31
LP,942,47,17.82818693
MIP,942,951242,22.74
LP,935,57,23.84304298
MIP,935,952483,22.74
LP,940,57,23.40015844
MIP,940,954612,22.74
LP,926,121,21.50875667
MIP,926,1095460,20.7
LP,972,54,24.54699648
MIP,972,806071,23.54
LP,513,132,21.37785008
MIP,513,2852021,20.96
LP,442,47,26.7655682
MIP,442,3250343,25.55
LP,974,51,24.99542741
MIP,974,829533,24.32
LP,907,134,22.38983652
MIP,907,1201335,21.65
LP,952,80,22.66057113
MIP,952,963167,22.14
LP,913,45,25.38902298
MIP,913,1213996,21.65
LP,985,52,19.44775662
MIP,985,736779,18.81
LP,992,60,26.40958006
MIP,992,757607,25.54
LP,589,50,26.9983196
MIP,589,2625753,26.24
LP,657,42,18.56252101
MIP,657,2345630,17.72
LP,889,53,22.38130614
MIP,889,1393675,21.4
LP,594,61,22.53719699
MIP,594,2601743,21.95
LP,819,39,23.77849318
MIP,819,1603563,22.76
LP,836,125,23.40600793
MIP,836,1608431,22.52
LP,849,56,21.62245801
MIP,849,1597328,20.83
LP,953,46,23.60193832
MIP,953,1058519,22.47
LP,1000,86,27.97608594
MIP,1000,786069,27.43
LP,932,53,21.51569023
MIP,932,1182702,20.73
LP,345,73,20.06249548
MIP,345,3428143,19.7
LP,928,55,21.33633982
MIP,928,1196886,20.73
LP,229,48,23.30616718
MIP,229,3425021,22.21
LP,707,57,22.56022624
MIP,707,2223543,21.34
LP,933,60,20.33865079
MIP,933,1203123,19.13
LP,481,48,17.38502494
MIP,481,3070731,16.57
LP,451,43,22.17949088
MIP,451,3272575,25.83
LP,454,48,27.1869832
MIP,454,3283678,25.83
LP,969,45,19.94267109
MIP,969,1001403,19.09
LP,987,57,24.21925099
MIP,987,873120,22.99
LP,925,39,25.94266624
MIP,925,1308386,25.36
LP,715,40,19.99253636
MIP,715,2210550,18.82
LP,497,91,23.12214581
MIP,497,3112949,21.86
LP,936,58,26.38004561
MIP,936,1203720,25.14
LP,954,94,21.00400686
MIP,954,1094207,20.28
LP,888,40,19.12619983
MIP,888,1517055,17.9
LP,671,36,20.00802291
MIP,671,2427331,18.54
LP,337,46,19.18853193
MIP,337,3518339,22.69
LP,724,49,18.02842554
MIP,724,2262885,17.36
LP,347,139,23.47431569
MIP,347,3533067,22.69
LP,346,116,22.2478868
MIP,346,3549832,22.69
LP,515,42,22.68806277
MIP,515,3130669,21.63
LP,645,38,21.92576684
MIP,645,2590158,20.5
LP,984,61,19.76923872
MIP,984,966777,23.93
LP,646,41,23.63709156
MIP,646,2599718,20.5
LP,943,61,25.75638343
MIP,943,1283170,25.18
LP,991,62,24.90185489
MIP,991,997877,23.93
LP,994,57,26.6163591
MIP,994,1001152,26.02
LP,658,46,25.45048803
MIP,658,2605094,24.78
LP,834,48,27.2545145
MIP,834,1871577,26.38
LP,410,44,25.88420335
MIP,410,3721499,25.04
LP,833,39,20.1534171
MIP,833,1893555,18.36
LP,779,42,24.21990237
MIP,779,2085577,23.45
LP,939,56,30.62574465
MIP,939,1403245,30.38
LP,304,35,22.17489784
MIP,304,3800561,21.1
LP,249,39,24.98255429
MIP,249,3738118,24.04
LP,741,51,22.16387126
MIP,741,2420862,20.62
LP,537,379,19.09320908
MIP,537,3286460,18.52
LP,491,40,22.76074001
MIP,491,3418855,21.8
LP,528,65,20.65986127
MIP,528,3312937,18.52
LP,532,60,21.84671449
MIP,532,3313710,18.52
LP,531,64,23.31932714
MIP,531,3319208,18.52
LP,527,39,26.22691628
MIP,527,3324577,18.52
LP,529,45,23.24889264
MIP,529,3326341,18.52
LP,998,55,28.9634493
MIP,998,1192292,28.24
LP,877,42,19.64347324
MIP,877,1891936,18.72
LP,536,65,20.95749524
MIP,536,3331463,18.52
LP,539,62,19.28734
MIP,539,3332746,18.52
LP,538,54,25.45334757
MIP,538,3338771,18.52
LP,530,43,21.58730988
MIP,530,3340951,18.52
LP,534,127,23.62212837
MIP,534,3341390,18.52
LP,341,57,21.55468786
MIP,341,3838985,20.01
LP,535,63,25.63981593
MIP,535,3361990,18.52
LP,733,63,20.91059855
MIP,733,2530201,19.46
LP,754,34,21.99487525
MIP,754,2480090,21.39
LP,997,51,24.9730718
MIP,997,1278551,23.62
LP,548,49,20.42157878
MIP,548,3425890,19.85
LP,386,65,22.40456574
MIP,386,3973130,22.09
LP,766,44,21.95911168
MIP,766,2525087,20.68
LP,961,94,20.652036
MIP,961,1565609,22.5
LP,380,50,22.64183185
MIP,380,3975027,22.09
LP,480,783,23.0083272
MIP,480,3614807,20
LP,282,74,20.38278823
MIP,282,3980565,22.09
LP,271,55,21.31541431
MIP,271,3982395,22.09
LP,270,58,19.53970598
MIP,270,3984989,22.09
LP,818,36,21.37536091
MIP,818,2202933,20.17
LP,962,74,20.99577748
MIP,962,1581334,22.5
LP,845,45,24.36617627
MIP,845,2197643,23.31
LP,964,45,19.6425829
MIP,964,1595115,22.5
LP,281,64,22.79270805
MIP,281,4005406,22.09
LP,412,65,24.68274738
MIP,412,4000193,23.63
LP,820,40,21.88882527
MIP,820,2232305,20.82
LP,479,44,21.27871102
MIP,479,3656928,20
LP,968,45,19.25612128
MIP,968,1576012,18.64
LP,751,53,28.23491593
MIP,751,2646839,27.32
LP,362,55,19.35826828
MIP,362,4041711,<BREAK>
LP,720,41,21.89122426
MIP,720,2777743,21.18
LP,366,61,26.53380449
MIP,366,4049177,<BREAK>
LP,363,65,24.71728848
MIP,363,4054196,<BREAK>
LP,718,39,19.08483283
MIP,718,2798028,21.18
LP,712,47,25.47142406
MIP,712,2821849,24.63
LP,633,40,18.57726297
MIP,633,3211406,18.08
LP,772,53,23.60706304
MIP,772,2627753,22.55
LP,806,52,19.8872384
MIP,806,2483649,18.97
LP,758,35,19.67765587
MIP,758,2728778,18.71
LP,115,70,23.08179237
MIP,115,4282337,22.1
LP,978,60,19.39566395
MIP,978,1656071,19.02
LP,450,84,27.77155998
MIP,450,4027477,21.42
LP,776,46,24.87685059
MIP,776,2587113,24.76
LP,126,62,20.81389066
MIP,126,4295066,22.1
LP,618,357,24.25587458
MIP,618,3357256,23.41
LP,316,54,24.44608624
MIP,316,4307364,23.49
LP,452,67,23.65410768
MIP,452,4056216,21.42
LP,373,169,28.15135781
MIP,373,4223018,<BREAK>
LP,841,63,25.67585814
MIP,841,2467244,<BREAK>
LP,414,69,21.982132
MIP,414,4329018,20.73
LP,407,121,28.22130083
MIP,407,4439044,26.57
LP,253,67,20.23617032
MIP,253,4359402,19.86
LP,887,55,21.68675764
MIP,887,2403111,21.04
LP,288,69,23.91281784
MIP,288,4493816,23.55
LP,647,38,17.44975585
MIP,647,3426213,16.3
LP,796,43,20.18497884
MIP,796,2780044,25.46
LP,886,45,25.5352106
MIP,886,2441910,22.32
LP,894,44,23.06625464
MIP,894,2384655,22.57
LP,890,39,23.42214422
MIP,890,2443459,22.32
LP,659,39,19.71487223
MIP,659,3410035,19.37
LP,769,57,25.68142165
MIP,769,2958930,<BREAK>
LP,24,369,27.32701461
MIP,24,4573546,<BREAK>
LP,29,151,26.37276446
MIP,29,4588906,<BREAK>
LP,163,62,24.02557424
MIP,163,4617018,23.46
LP,685,53,26.35491598
MIP,685,3363879,18.67
LP,795,79,28.15170207
MIP,795,2939847,27.2
LP,644,45,18.13836213
MIP,644,3619832,17.66
LP,492,57,22.00924055
MIP,492,4231566,25.72
LP,493,60,26.15600586
MIP,493,4257873,25.72
LP,648,38,23.74231487
MIP,648,3671205,22.46
LP,650,41,22.22075215
MIP,650,3690139,22.46
LP,723,41,25.56320424
MIP,723,3402265,25.01
LP,669,60,20.59715554
MIP,669,3585312,20
LP,798,42,14.4206456
MIP,798,3048689,19.09
LP,801,42,26.50209848
MIP,801,3051747,19.09
LP,797,41,19.5948614
MIP,797,3069805,19.09
LP,800,68,20.83754081
MIP,800,3083181,19.31
LP,734,40,25.03467276
MIP,734,3394509,23.9
LP,736,37,18.60163008
MIP,736,3409897,23.9
LP,832,656,26.01906263
MIP,832,2994861,<BREAK>
LP,822,45,24.92454205
MIP,822,2994757,24.44
LP,739,102,23.68360435
MIP,739,3465408,23.48
LP,489,80,23.53222917
MIP,489,4489396,23.08
LP,831,36,20.37894027
MIP,831,3133068,19.51
LP,794,45,24.67922488
MIP,794,3268340,23.58
LP,314,124,26.25891167
MIP,314,5015174,25.5
LP,802,42,29.14829595
MIP,802,3287067,23.58
LP,486,780,23.79899435
MIP,486,4625555,23.21
LP,598,149,26.92370335
MIP,598,4236551,25.83
LP,389,63,25.77808477
MIP,389,5023943,<BREAK>
LP,892,38,25.99867112
MIP,892,3047572,25.05
LP,866,62,20.43326497
MIP,866,3116202,<BREAK>
LP,983,173,17.46452413
MIP,983,2454316,16.89
LP,867,52,19.76756788
MIP,867,3128527,<BREAK>
LP,993,48,18.45765291
MIP,993,2466650,16.89
LP,904,43,21.28805825
MIP,904,3019285,20.85
LP,862,1419,24.29945985
MIP,862,3137004,<BREAK>
LP,863,95,24.22777355
MIP,863,3138548,<BREAK>
LP,869,67,21.44346779
MIP,869,3138728,<BREAK>
LP,873,67,17.61632893
MIP,873,3140835,<BREAK>
LP,874,66,25.83341956
MIP,874,3142837,<BREAK>
LP,875,50,26.08099704
MIP,875,3144324,<BREAK>
LP,868,82,20.47788439
MIP,868,3146085,<BREAK>
LP,760,37,25.63904185
MIP,760,3633783,24.79
LP,872,70,19.8397376
MIP,872,3190013,<BREAK>
LP,871,64,24.97678453
MIP,871,3193218,<BREAK>
LP,495,49,25.1630584
MIP,495,4765004,<BREAK>
LP,585,74,22.33453132
MIP,585,4445041,21.32
LP,725,131,27.30710077
MIP,725,3902502,<BREAK>
LP,842,45,29.91501167
MIP,842,3380820,28.96
LP,809,48,20.17908784
MIP,809,3511811,19.45
LP,595,68,26.46839446
MIP,595,4428108,25.79
LP,439,80,22.85561943
MIP,439,5214873,22.51
LP,912,73,23.46215234
MIP,912,3201189,<BREAK>
LP,656,65,20.98404742
MIP,656,4318667,20.43
LP,765,45,23.07454353
MIP,765,3940831,22.09
LP,764,53,20.51223224
MIP,764,3970395,19.26
LP,788,43,23.82949701
MIP,788,3901648,22.83
LP,955,62,24.01302477
MIP,955,3162254,<BREAK>
LP,846,759,26.6201617
MIP,846,3769942,<BREAK>
LP,606,74,26.94237406
MIP,606,4815279,<BREAK>
LP,574,76,29.18508531
MIP,574,4940831,28.25
LP,792,69,26.33979495
MIP,792,4130596,25.89
LP,540,446,25.39405196
MIP,540,5287279,24.46
LP,938,57,19.5073288
MIP,938,3548627,21.33
LP,941,55,22.26824487
MIP,941,3554370,21.33
LP,706,226,20.3525093
MIP,706,4688846,19.38
LP,735,59,23.31925636
MIP,735,4571786,22.03
LP,649,72,21.83344019
MIP,649,4961715,20.71
LP,757,215,21.00954344
MIP,757,4629704,<BREAK>
LP,762,67,20.22372805
MIP,762,4744952,19.39
LP,639,359,25.62951986
MIP,639,5331276,<BREAK>
LP,812,75,27.39922343
MIP,812,4657041,<BREAK>
LP,709,61,21.89882195
MIP,709,5170957,21.41
LP,729,56,23.07418555
MIP,729,5148500,21.87
LP,803,730,22.72681468
MIP,803,4828451,21.83
LP,746,317,31.73597034
MIP,746,5210356,<BREAK>
LP,778,57,24.31153797
MIP,778,5287289,23.55
LP,965,115,25.75929308
MIP,965,4562305,24.93
LP,826,84,24.72223984
MIP,826,5347714,23.64
LP,958,234,21.56362354
MIP,958,4782783,20.1
LP,228,54,23.88580739
LP,252,76,20.93831431
MIP,252,85425,19.01
LP,738,57,21.72646758
MIP,738,257020,16
LP,661,47,29.82228545
MIP,661,260160,16
LP,686,44,20.96081387
MIP,686,260270,16
LP,687,53,16.66208915
MIP,687,260324,16
LP,725,65,27.30710077
MIP,725,260356,16
LP,684,55,27.02891766
MIP,684,269147,16
LP,250,48,21.60723305
MIP,250,322487,21.2
LP,869,67,21.44346779
MIP,869,321372,19.71
LP,362,52,19.35826828
MIP,362,352466,17.75
LP,350,67,23.76361533
MIP,350,406618,23.06
LP,373,57,28.15135781
MIP,373,419814,18.94
LP,388,66,19.44727034
MIP,388,429927,18.94
LP,248,78,21.03824515
MIP,248,501671,20.51
LP,873,40,17.61632893
MIP,873,502251,16.09
LP,406,63,31.22006066
MIP,406,599158,30.76
LP,872,47,19.8397376
MIP,872,717171,18.76
LP,653,55,20.50850476
MIP,653,715180,21.91
LP,366,56,26.53380449
MIP,366,1023525,25.3
LP,567,180,25.42986318
MIP,567,1223203,25.12
LP,453,55,21.14115147
MIP,453,1345351,20.56
LP,824,45,20.03844932
MIP,824,1442010,19.22
LP,979,41,23.33887991
MIP,979,1524068,23.09
LP,182,44,24.62457
MIP,182,1594746,23.36
LP,862,55,24.29945985
MIP,862,1598122,23.32
LP,875,48,26.08099704
MIP,875,1655006,24.07
LP,871,45,24.97678453
MIP,871,1668716,24.07
LP,868,41,20.47788439
MIP,868,1686470,19.7
LP,717,137,22.8567096
MIP,717,1921582,21.99
LP,204,39,22.93009215
MIP,204,2351111,20.28
LP,867,50,19.76756788
MIP,867,2343668,19.3
LP,187,58,19.87411977
MIP,187,2393467,20.28
LP,236,36,21.42706752
MIP,236,2397555,20.28
LP,234,44,23.12600478
MIP,234,2409075,20.28
LP,194,36,21.76606468
MIP,194,2419527,20.28
LP,874,40,25.83341956
MIP,874,2488228,24.72
LP,878,38,20.09840532
MIP,878,2507180,19.83
LP,570,50,25.71364813
MIP,570,2515678,25.21
LP,637,48,20.93266288
MIP,637,2673824,20.03
LP,156,39,22.25854431
MIP,156,2863391,21.16
LP,384,57,23.67594486
MIP,384,3159697,22.45
LP,279,52,25.77401719
MIP,279,3236967,25.07
LP,643,63,24.30359428
MIP,643,3390794,23.8
LP,86,40,21.84137628
MIP,86,3686309,21.22
LP,349,1250,24.50602332
MIP,349,3684931,<BREAK>
LP,750,74,27.38098848
MIP,750,3680520,<BREAK>
LP,832,58,26.01906263
MIP,832,3943296,<BREAK>
LP,689,217,19.94552104
MIP,689,4059152,<BREAK>
LP,761,77,24.63269704
MIP,761,4160766,<BREAK>
LP,784,71,23.5171217
MIP,784,4167567,<BREAK>
LP,239,77,24.10576319
MIP,239,4235249,23.91
LP,217,72,23.05604387
MIP,217,4245124,23.91
LP,238,83,24.82270976
MIP,238,4260296,23.91
LP,188,60,26.64538993
MIP,188,4279878,23.91
LP,24,70,27.32701461
MIP,24,4336462,20.79
LP,7,86,21.48543955
MIP,7,4371934,20.79
LP,93,55,27.5085408
MIP,93,4376620,20.79
LP,133,64,23.57522573
MIP,133,4396071,20.79
LP,955,60,24.01302477
MIP,955,4831051,<BREAK>
LP,231,67,21.4991931
MIP,231,4860631,22.82
LP,920,78,24.58038993
MIP,920,4898056,24.07
LP,94,60,25.49391284
MIP,94,4912442,24.9
LP,934,56,24.67787609
MIP,934,4946738,24.3
LP,912,85,23.46215234
MIP,912,4973265,22.66
LP,830,62,25.83186405
MIP,830,5037224,24.76
LP,20,72,24.11912131
MIP,20,5331807,21.54
LP,698,115,20.75816757
MIP,698,5355813,20.31
LP,50,61,21.76297644
MIP,50,5371485,21.54
LP,167,72,27.37474226
MIP,167,5403386,21.54
LP,757,83,21.00954344
MIP,757,5458456,<BREAK>
LP,759,64,27.32671362
MIP,759,5709220,<BREAK>
LP,846,76,26.6201617
MIP,846,5784506,<BREAK>
LP,713,60,25.16228243
MIP,713,6258812,24.63
LP,863,116,24.22777355
MIP,863,6365354,23.8
LP,552,90,22.28213311
MIP,552,6380512,21.86
LP,328,70,25.81299635
MIP,328,6505323,24.83
LP,777,58,21.7953031
MIP,777,6539712,<BREAK>
LP,177,57,20.91289409
MIP,177,6609886,26.71
LP,327,125,25.77285585
MIP,327,6664389,25.37
LP,5,61,21.90943456
MIP,5,6712220,<BREAK>
LP,154,74,27.80450129
MIP,154,6727240,<BREAK>
LP,812,88,27.39922343
MIP,812,6771318,<BREAK>
LP,245,60,25.98994732
MIP,245,6829673,25.64
LP,817,59,21.73014951
MIP,817,6906758,<BREAK>
LP,769,49,25.68142165
MIP,769,6916112,<BREAK>
LP,198,58,23.56890489
MIP,198,6946764,22.66
LP,179,65,28.13241882
MIP,179,6963801,23.24
LP,737,43,22.06881805
MIP,737,490295,21.12
LP,817,266,21.73014951
MIP,817,568489,21.55
LP,866,59,20.43326497
MIP,866,720439,19.86
LP,815,58,24.95732039
MIP,815,3622396,23.62
LP,5,61,21.90943456
MIP,5,3698105,20.84
LP,29,88,26.37276446
MIP,29,4331066,31.34
LP,336,67,31.88261592
MIP,336,4361664,31.34
LP,228,64,23.88580739
MIP,228,4653047,23.02
LP,178,65,27.14496485
MIP,178,4716967,23.41
LP,403,63,24.52773821
MIP,403,4727349,23.41
LP,542,239,23.21762505
MIP,542,4793174,22.81
LP,485,65,22.57571149
MIP,485,4800577,22.81
LP,692,59,23.65212948
MIP,692,4814585,22.81
LP,456,73,28.39458217
MIP,456,4832092,22.81
LP,777,1074,21.7953031
MIP,777,8570101,21.44
LP,411,326,24.41849556
LP,441,55,25.12414008
MIP,411,8640533,<BREAK>
MIP,441,8641844,<BREAK>
LP,190,3024,30.01626302
MIP,190,8641123,<BREAK>
LP,197,3056,24.71241795
MIP,197,8641388,<BREAK>
LP,413,85,23.55199859
MIP,413,8644618,<BREAK>
LP,363,110,24.71728848
MIP,363,8647292,<BREAK>
LP,153,86,24.05806156
MIP,153,8652479,<BREAK>
LP,349,97,24.50602332
MIP,349,8652761,<BREAK>
LP,389,69,25.77808477
MIP,389,8653006,<BREAK>
LP,37,61,23.68646749
MIP,37,8654785,<BREAK>
LP,154,64,27.80450129
MIP,154,8667235,<BREAK>
LP,549,196,26.00251681
MIP,549,8741084,<BREAK>
LP,708,129,23.10413911
MIP,708,8744342,<BREAK>
LP,446,72,25.32699268
MIP,446,8745421,<BREAK>
LP,605,74,25.32576024
MIP,605,8745313,<BREAK>
LP,592,72,27.03689466
MIP,592,8745920,<BREAK>
LP,599,77,21.39548675
MIP,599,8750202,<BREAK>
LP,740,190,25.90202902
MIP,740,8756495,<BREAK>
LP,495,56,25.1630584
MIP,495,8759995,<BREAK>
LP,639,56,25.62951986
MIP,639,8760190,<BREAK>
LP,732,58,25.50000518
MIP,732,8761238,<BREAK>
LP,750,70,27.38098848
MIP,750,8766694,<BREAK>
LP,606,62,26.94237406
MIP,606,8765990,<BREAK>
LP,746,71,31.73597034
MIP,746,8767111,<BREAK>
LP,689,127,19.94552104
MIP,689,8770732,<BREAK>
LP,742,67,28.68953781
MIP,742,8773760,<BREAK>
LP,769,79,25.68142165
MIP,769,9205764,<BREAK>
LP,841,334,25.67585814
MIP,841,10131479,<BREAK>
LP,787,81,25.45059377
MIP,787,10416160,24.6
LP,846,72,26.6201617
MIP,846,11149633,<BREAK>
LP,793,101,23.86361066
MIP,793,13291195,23.1
LP,784,383,23.5171217
